"PUPIL","ACT","OBSERVED","ORDERED","EXPECTATION","VARIANCE","ZSCORE","RESIDUAL","PERSON.MEASURE","ITEM.MEASURE","MEASURE.DIFFERENCE","LOG.PROBABILITY.","PREDICTED.PERSON.MEASURE","PREDICTED.ITEM.MEASURE","KURTOSIS","MORE.PROBABLE.RESPONSE","RESPONSE.WEIGHT","CODE","PERSON.LABEL","ITEM.LABEL"
63,6,1,1,1.325,0.372,-0.532,-0.325,0.992,0.164,0.829,-0.649,0.164,0.992,0.325,1,1,1,"BECKER, SELWIN","LOOK UP STRANGE ANIMAL OR PLANT"
63,7,0,0,0.999,0.464,-1.466,-0.999,0.992,0.994,-0.002,-1.459,-1.063,3.049,0.464,1,1,0,"BECKER, SELWIN","WATCH ANIMAL MOVE"
63,8,1,1,0.746,0.381,0.412,0.254,0.992,1.641,-0.649,-0.59,1.641,0.992,0.347,1,1,1,"BECKER, SELWIN","LOOK IN SIDEWALK CRACKS"
63,9,2,2,1.201,0.497,1.134,0.799,0.992,0.6,0.393,-0.998,2.492,-0.9,0.501,1,1,2,"BECKER, SELWIN","LEARN WEED NAMES"
63,10,2,2,1.842,0.143,0.418,0.158,0.992,-1.57,2.562,-0.166,0.473,-1.051,0.133,2,1,2,"BECKER, SELWIN","LISTEN TO BIRD SING"
63,11,2,2,1.721,0.214,0.604,0.279,0.992,-1.372,2.364,-0.319,1.135,-1.515,0.133,2,1,2,"BECKER, SELWIN","FIND WHERE ANIMAL LIVES"
63,12,2,2,1.894,0.095,0.344,0.106,0.992,-1.139,2.131,-0.112,-0.041,-0.106,0.068,2,1,2,"BECKER, SELWIN","GO TO MUSEUM"
63,13,2,2,1.872,0.153,0.329,0.128,0.992,-0.896,1.888,-0.114,0.437,-0.341,0.301,2,1,2,"BECKER, SELWIN","GROW GARDEN"
63,14,1,1,1.289,0.395,-0.459,-0.289,0.992,0.294,0.699,-0.651,0.294,0.992,0.364,1,1,1,"BECKER, SELWIN","LOOK AT PICTURES OF PLANTS"
63,15,2,2,1.635,0.292,0.676,0.365,0.992,-0.559,1.551,-0.408,1.448,-1.015,0.275,2,1,2,"BECKER, SELWIN","READ ANIMAL STORIES"
63,16,2,2,1.187,0.354,1.366,0.813,0.992,0.468,0.524,-1.245,2.899,-1.438,0.327,1,1,2,"BECKER, SELWIN","MAKE A MAP"
63,17,2,2,1.406,0.385,0.957,0.594,0.992,0.045,0.947,-0.738,2.142,-1.104,0.353,2,1,2,"BECKER, SELWIN","WATCH WHAT ANIMALS EAT"
63,18,2,2,1.976,0.026,0.147,0.024,0.992,-2.256,3.248,-0.022,-0.979,-0.285,0.041,2,1,2,"BECKER, SELWIN","GO ON PICNIC"
63,19,2,2,1.944,0.057,0.236,0.056,0.992,-2.161,3.153,-0.056,-0.502,-0.666,0.067,2,1,2,"BECKER, SELWIN","GO TO ZOO"
63,20,1,1,0.675,0.404,0.512,0.325,0.992,1.747,-0.754,-0.713,1.747,0.992,0.377,1,1,1,"BECKER, SELWIN","WATCH BUGS"
63,21,2,2,1.749,0.23,0.523,0.251,0.992,-0.804,1.796,-0.261,0.997,-0.809,0.267,2,1,2,"BECKER, SELWIN","WATCH BIRD MAKE NEST"
63,22,2,2,1.447,0.386,0.89,0.553,0.992,-0.009,1.002,-0.661,2.003,-1.021,0.37,2,1,2,"BECKER, SELWIN","FIND OUT WHAT ANIMALS EAT"
63,23,0,0,0.519,0.417,-0.803,-0.519,0.992,1.947,-0.954,-0.571,0.154,2.785,0.463,0,1,0,"BECKER, SELWIN","WATCH A RAT"
63,24,1,1,1.609,0.333,-1.056,-0.609,0.992,-0.32,1.313,-1.219,-0.32,0.992,0.375,2,1,1,"BECKER, SELWIN","FIND OUT WHAT FLOWERS LIVE ON"
63,25,0,0,1.263,0.44,-1.903,-1.263,0.992,0.421,0.571,-2.093,-1.614,3.028,0.43,1,1,0,"BECKER, SELWIN","TALK W/FRIENDS ABOUT PLANTS"
64,1,2,2,1.611,0.254,0.771,0.389,1.261,-0.892,2.153,-0.479,1.879,-1.509,0.122,2,1,2,"CORLEONE, VITO","WATCH BIRDS"
64,2,2,2,1.794,0.202,0.459,0.206,1.261,-0.611,1.872,-0.207,1.065,-0.414,0.267,2,1,2,"CORLEONE, VITO","READ BOOKS ON ANIMALS"
64,3,1,1,1.375,0.356,-0.628,-0.375,1.261,0.279,0.982,-0.687,0.279,1.261,0.295,1,1,1,"CORLEONE, VITO","READ BOOKS ON PLANTS"
64,4,0,0,0.811,0.348,-1.375,-0.811,1.261,1.802,-0.541,-1.25,-0.656,3.719,0.319,1,1,0,"CORLEONE, VITO","WATCH GRASS CHANGE"
64,5,0,0,0.54,0.419,-0.833,-0.54,1.261,2.189,-0.928,-0.605,0.357,3.093,0.451,0,1,0,"CORLEONE, VITO","FIND BOTTLES AND CANS"
64,6,2,2,1.422,0.35,0.978,0.578,1.261,0.164,1.097,-0.745,2.433,-1.008,0.284,2,1,2,"CORLEONE, VITO","LOOK UP STRANGE ANIMAL OR PLANT"
64,7,2,2,1.123,0.458,1.295,0.877,1.261,0.994,0.267,-1.21,3.05,-0.796,0.455,1,1,2,"CORLEONE, VITO","WATCH ANIMAL MOVE"
64,8,1,1,0.85,0.392,0.24,0.15,1.261,1.641,-0.38,-0.536,1.641,1.261,0.379,1,1,1,"CORLEONE, VITO","LOOK IN SIDEWALK CRACKS"
64,9,1,1,1.33,0.46,-0.486,-0.33,1.261,0.6,0.661,-0.841,0.6,1.261,0.47,2,1,1,"CORLEONE, VITO","LEARN WEED NAMES"
64,10,2,2,1.876,0.115,0.366,0.124,1.261,-1.57,2.831,-0.129,0.473,-0.782,0.107,2,1,2,"CORLEONE, VITO","LISTEN TO BIRD SING"
64,11,2,2,1.774,0.183,0.528,0.226,1.261,-1.372,2.633,-0.251,1.135,-1.246,0.12,2,1,2,"CORLEONE, VITO","FIND WHERE ANIMAL LIVES"
64,12,2,2,1.917,0.076,0.301,0.083,1.261,-1.139,2.4,-0.087,-0.041,0.162,0.059,2,1,2,"CORLEONE, VITO","GO TO MUSEUM"
64,13,2,2,1.906,0.109,0.283,0.094,1.261,-0.896,2.157,-0.085,0.437,-0.072,0.209,2,1,2,"CORLEONE, VITO","GROW GARDEN"
64,14,1,1,1.392,0.371,-0.644,-0.392,1.261,0.294,0.967,-0.743,0.294,1.261,0.322,1,1,1,"CORLEONE, VITO","LOOK AT PICTURES OF PLANTS"
64,15,2,2,1.707,0.245,0.592,0.293,1.261,-0.559,1.82,-0.32,1.448,-0.746,0.231,2,1,2,"CORLEONE, VITO","READ ANIMAL STORIES"
64,16,1,1,1.281,0.347,-0.478,-0.281,1.261,0.468,0.793,-0.556,0.468,1.261,0.293,1,1,1,"CORLEONE, VITO","MAKE A MAP"
64,17,2,2,1.505,0.347,0.84,0.495,1.261,0.045,1.216,-0.592,2.142,-0.835,0.309,2,1,2,"CORLEONE, VITO","WATCH WHAT ANIMALS EAT"
64,18,2,2,1.982,0.019,0.128,0.018,1.261,-2.256,3.517,-0.017,-0.979,-0.016,0.028,2,1,2,"CORLEONE, VITO","GO ON PICNIC"
64,19,2,2,1.957,0.043,0.207,0.043,1.261,-2.161,3.422,-0.043,-0.502,-0.397,0.049,2,1,2,"CORLEONE, VITO","GO TO ZOO"
64,20,1,1,0.787,0.428,0.326,0.213,1.261,1.747,-0.486,-0.641,1.747,1.261,0.414,1,1,1,"CORLEONE, VITO","WATCH BUGS"
64,21,2,2,1.804,0.184,0.457,0.196,1.261,-0.804,2.065,-0.202,0.997,-0.54,0.211,2,1,2,"CORLEONE, VITO","WATCH BIRD MAKE NEST"
64,22,2,2,1.545,0.341,0.78,0.455,1.261,-0.009,1.27,-0.526,2.003,-0.752,0.322,2,1,2,"CORLEONE, VITO","FIND OUT WHAT ANIMALS EAT"
64,23,0,0,0.639,0.476,-0.926,-0.639,1.261,1.947,-0.686,-0.726,0.154,3.053,0.509,0,1,0,"CORLEONE, VITO","WATCH A RAT"
64,24,1,1,1.691,0.275,-1.318,-0.691,1.261,-0.32,1.581,-1.394,-0.32,1.261,0.313,2,1,1,"CORLEONE, VITO","FIND OUT WHAT FLOWERS LIVE ON"
64,25,1,1,1.377,0.408,-0.591,-0.377,1.261,0.421,0.84,-0.799,0.421,1.261,0.39,2,1,1,"CORLEONE, VITO","TALK W/FRIENDS ABOUT PLANTS"
65,1,1,1,1.433,0.29,-0.803,-0.433,0.614,-0.892,1.505,-0.649,-0.892,0.614,0.16,1,1,1,"CORLEONE, MICHAEL","WATCH BIRDS"
65,2,2,2,1.617,0.353,0.645,0.383,0.614,-0.611,1.225,-0.393,1.065,-1.061,0.452,2,1,2,"CORLEONE, MICHAEL","READ BOOKS ON ANIMALS"
65,3,1,1,1.131,0.389,-0.211,-0.131,0.614,0.279,0.335,-0.522,0.279,0.614,0.379,1,1,1,"CORLEONE, MICHAEL","READ BOOKS ON PLANTS"
65,4,1,1,0.591,0.325,0.717,0.409,0.614,1.802,-1.188,-0.678,1.802,0.614,0.234,1,1,1,"CORLEONE, MICHAEL","WATCH GRASS CHANGE"
65,5,2,2,0.315,0.277,3.202,1.685,0.614,2.189,-1.575,-3.483,4.02,-1.218,0.311,0,1,2,"CORLEONE, MICHAEL","FIND BOTTLES AND CANS"
65,6,1,1,1.179,0.393,-0.286,-0.179,0.614,0.164,0.45,-0.554,0.164,0.614,0.375,1,1,1,"CORLEONE, MICHAEL","LOOK UP STRANGE ANIMAL OR PLANT"
65,7,1,1,0.825,0.451,0.26,0.175,0.614,0.994,-0.38,-0.657,0.994,0.614,0.445,1,1,1,"CORLEONE, MICHAEL","WATCH ANIMAL MOVE"
65,8,0,0,0.606,0.355,-1.018,-0.606,0.614,1.641,-1.027,-0.794,-0.641,2.896,0.292,1,1,0,"CORLEONE, MICHAEL","LOOK IN SIDEWALK CRACKS"
65,9,0,0,1.007,0.518,-1.399,-1.007,0.614,0.6,0.014,-1.365,-1.293,2.506,0.518,1,1,0,"CORLEONE, MICHAEL","LEARN WEED NAMES"
65,10,2,2,1.778,0.192,0.505,0.222,0.614,-1.57,2.184,-0.238,0.473,-1.429,0.176,2,1,2,"CORLEONE, MICHAEL","LISTEN TO BIRD SING"
65,11,2,2,1.631,0.257,0.727,0.369,0.614,-1.372,1.986,-0.441,1.135,-1.893,0.152,2,1,2,"CORLEONE, MICHAEL","FIND WHERE ANIMAL LIVES"
65,12,2,2,1.852,0.126,0.416,0.148,0.614,-1.139,1.753,-0.16,-0.041,-0.485,0.078,2,1,2,"CORLEONE, MICHAEL","GO TO MUSEUM"
65,13,2,2,1.798,0.243,0.41,0.202,0.614,-0.896,1.51,-0.176,0.437,-0.719,0.478,2,1,2,"CORLEONE, MICHAEL","GROW GARDEN"
65,14,0,0,1.135,0.417,-1.758,-1.135,0.614,0.294,0.32,-1.897,-1.901,2.809,0.409,1,1,0,"CORLEONE, MICHAEL","LOOK AT PICTURES OF PLANTS"
65,15,1,1,1.512,0.358,-0.855,-0.512,0.614,-0.559,1.173,-0.969,-0.559,0.614,0.342,2,1,1,"CORLEONE, MICHAEL","READ ANIMAL STORIES"
65,16,2,2,1.052,0.358,1.584,0.948,0.614,0.468,0.146,-1.578,2.899,-1.816,0.356,1,1,2,"CORLEONE, MICHAEL","MAKE A MAP"
65,17,1,1,1.252,0.427,-0.386,-0.252,0.614,0.045,0.568,-0.674,0.045,0.614,0.411,1,1,1,"CORLEONE, MICHAEL","WATCH WHAT ANIMALS EAT"
65,18,2,2,1.964,0.041,0.178,0.036,0.614,-2.256,2.87,-0.034,-0.979,-0.664,0.072,2,1,2,"CORLEONE, MICHAEL","GO ON PICNIC"
65,19,2,2,1.918,0.083,0.286,0.082,0.614,-2.161,2.774,-0.082,-0.502,-1.044,0.102,2,1,2,"CORLEONE, MICHAEL","GO TO ZOO"
65,20,1,1,0.53,0.358,0.785,0.47,0.614,1.747,-1.133,-0.864,1.747,0.614,0.316,0,1,1,"CORLEONE, MICHAEL","WATCH BUGS"
65,21,2,2,1.647,0.309,0.635,0.353,0.614,-0.804,1.418,-0.375,0.997,-1.187,0.355,2,1,2,"CORLEONE, MICHAEL","WATCH BIRD MAKE NEST"
65,22,1,1,1.29,0.44,-0.437,-0.29,0.614,-0.009,0.623,-0.742,-0.009,0.614,0.431,1,1,1,"CORLEONE, MICHAEL","FIND OUT WHAT ANIMALS EAT"
65,23,2,2,0.378,0.328,2.832,1.622,0.614,1.947,-1.333,-3.068,3.739,-1.179,0.379,0,1,2,"CORLEONE, MICHAEL","WATCH A RAT"
65,24,0,0,1.467,0.419,-2.265,-1.467,0.614,-0.32,0.934,-2.463,-2.137,2.431,0.456,2,1,0,"CORLEONE, MICHAEL","FIND OUT WHAT FLOWERS LIVE ON"
65,25,0,0,1.09,0.467,-1.595,-1.09,0.614,0.421,0.192,-1.647,-1.614,2.649,0.466,1,1,0,"CORLEONE, MICHAEL","TALK W/FRIENDS ABOUT PLANTS"
66,1,1,1,1.397,0.293,-0.734,-0.397,0.493,-0.892,1.384,-0.599,-0.892,0.493,0.171,1,1,1,"PINHEAD, ZIPPY","WATCH BIRDS"
66,2,2,2,1.572,0.386,0.689,0.428,0.493,-0.611,1.103,-0.442,1.065,-1.183,0.484,2,1,2,"PINHEAD, ZIPPY","READ BOOKS ON ANIMALS"
66,3,0,0,1.084,0.392,-1.732,-1.084,0.493,0.279,0.214,-1.849,-2.02,2.791,0.387,1,1,0,"PINHEAD, ZIPPY","READ BOOKS ON PLANTS"
66,4,1,1,0.552,0.318,0.794,0.448,0.493,1.802,-1.309,-0.73,1.802,0.493,0.219,0,1,1,"PINHEAD, ZIPPY","WATCH GRASS CHANGE"
66,5,0,0,0.283,0.253,-0.562,-0.283,0.493,2.189,-1.696,-0.298,0.357,2.324,0.284,0,1,0,"PINHEAD, ZIPPY","FIND BOTTLES AND CANS"
66,6,1,1,1.132,0.397,-0.209,-0.132,0.493,0.164,0.329,-0.535,0.164,0.493,0.387,1,1,1,"PINHEAD, ZIPPY","LOOK UP STRANGE ANIMAL OR PLANT"
66,7,0,0,0.771,0.442,-1.16,-0.771,0.493,0.994,-0.501,-1.017,-1.063,2.549,0.432,1,1,0,"PINHEAD, ZIPPY","WATCH ANIMAL MOVE"
66,8,0,0,0.564,0.344,-0.962,-0.564,0.493,1.641,-1.148,-0.723,-0.641,2.775,0.274,0,1,0,"PINHEAD, ZIPPY","LOOK IN SIDEWALK CRACKS"
66,9,1,1,0.945,0.517,0.077,0.055,0.493,0.6,-0.107,-0.733,0.6,0.493,0.517,1,1,1,"PINHEAD, ZIPPY","LEARN WEED NAMES"
66,10,2,2,1.754,0.21,0.536,0.246,0.493,-1.57,2.063,-0.266,0.473,-1.55,0.192,2,1,2,"PINHEAD, ZIPPY","LISTEN TO BIRD SING"
66,11,2,2,1.6,0.27,0.771,0.4,0.493,-1.372,1.865,-0.487,1.135,-2.014,0.16,2,1,2,"PINHEAD, ZIPPY","FIND WHERE ANIMAL LIVES"
66,12,2,2,1.836,0.137,0.442,0.164,0.493,-1.139,1.632,-0.179,-0.041,-0.606,0.081,2,1,2,"PINHEAD, ZIPPY","GO TO MUSEUM"
66,13,2,2,1.766,0.281,0.441,0.234,0.493,-0.896,1.389,-0.202,0.437,-0.84,0.542,2,1,2,"PINHEAD, ZIPPY","GROW GARDEN"
66,14,1,1,1.084,0.42,-0.13,-0.084,0.493,0.294,0.199,-0.557,0.294,0.493,0.417,1,1,1,"PINHEAD, ZIPPY","LOOK AT PICTURES OF PLANTS"
66,15,2,2,1.467,0.379,0.866,0.533,0.493,-0.559,1.052,-0.631,1.448,-1.514,0.363,2,1,2,"PINHEAD, ZIPPY","READ ANIMAL STORIES"
66,16,0,0,1.009,0.358,-1.685,-1.009,0.493,0.468,0.024,-1.744,-1.962,2.923,0.358,1,1,0,"PINHEAD, ZIPPY","MAKE A MAP"
66,17,2,2,1.2,0.436,1.212,0.8,0.493,0.045,0.447,-1.085,2.142,-1.604,0.426,1,1,2,"PINHEAD, ZIPPY","WATCH WHAT ANIMALS EAT"
66,18,2,2,1.959,0.048,0.19,0.041,0.493,-2.256,2.749,-0.038,-0.979,-0.785,0.086,2,1,2,"PINHEAD, ZIPPY","GO ON PICNIC"
66,19,2,2,1.907,0.093,0.304,0.093,0.493,-2.161,2.653,-0.092,-0.502,-1.166,0.117,2,1,2,"PINHEAD, ZIPPY","GO TO ZOO"
66,20,0,0,0.488,0.341,-0.836,-0.488,0.493,1.747,-1.254,-0.584,-0.373,2.612,0.296,0,1,0,"PINHEAD, ZIPPY","WATCH BUGS"
66,21,2,2,1.608,0.337,0.675,0.392,0.493,-0.804,1.297,-0.42,0.997,-1.308,0.384,2,1,2,"PINHEAD, ZIPPY","WATCH BIRD MAKE NEST"
66,22,2,2,1.236,0.453,1.136,0.764,0.493,-0.009,0.502,-0.989,2.003,-1.52,0.446,1,1,2,"PINHEAD, ZIPPY","FIND OUT WHAT ANIMALS EAT"
66,23,0,0,0.34,0.301,-0.619,-0.34,0.493,1.947,-1.454,-0.359,0.154,2.285,0.349,0,1,0,"PINHEAD, ZIPPY","WATCH A RAT"
66,24,2,2,1.415,0.446,0.877,0.585,0.493,-0.32,0.813,-0.662,1.496,-1.324,0.478,2,1,2,"PINHEAD, ZIPPY","FIND OUT WHAT FLOWERS LIVE ON"
66,25,1,1,1.034,0.47,-0.049,-0.034,0.493,0.421,0.071,-0.638,0.421,0.493,0.47,1,1,1,"PINHEAD, ZIPPY","TALK W/FRIENDS ABOUT PLANTS"
67,1,1,1,1.362,0.294,-0.669,-0.362,0.374,-0.892,1.265,-0.553,-0.892,0.374,0.183,1,1,1,"MALAPROP, MRS.","WATCH BIRDS"
67,2,2,2,1.524,0.42,0.735,0.476,0.374,-0.611,0.984,-0.496,1.065,-1.302,0.513,2,1,2,"MALAPROP, MRS.","READ BOOKS ON ANIMALS"
67,3,1,1,1.037,0.393,-0.06,-0.037,0.374,0.279,0.095,-0.502,0.279,0.374,0.392,1,1,1,"MALAPROP, MRS.","READ BOOKS ON PLANTS"
67,4,1,1,0.515,0.309,0.873,0.485,0.374,1.802,-1.428,-0.786,1.802,0.374,0.205,0,1,1,"MALAPROP, MRS.","WATCH GRASS CHANGE"
67,5,0,0,0.254,0.23,-0.529,-0.254,0.374,2.189,-1.815,-0.266,0.357,2.205,0.258,0,1,0,"MALAPROP, MRS.","FIND BOTTLES AND CANS"
67,6,0,0,1.084,0.4,-1.715,-1.084,0.374,0.164,0.21,-1.825,-2.106,2.643,0.395,1,1,0,"MALAPROP, MRS.","LOOK UP STRANGE ANIMAL OR PLANT"
67,7,1,1,0.719,0.431,0.428,0.281,0.374,0.994,-0.62,-0.712,0.994,0.374,0.416,1,1,1,"MALAPROP, MRS.","WATCH ANIMAL MOVE"
67,8,0,0,0.523,0.332,-0.909,-0.523,0.374,1.641,-1.267,-0.659,-0.641,2.656,0.257,0,1,0,"MALAPROP, MRS.","LOOK IN SIDEWALK CRACKS"
67,9,0,0,0.883,0.511,-1.236,-0.883,0.374,0.6,-0.226,-1.138,-1.293,2.266,0.512,1,1,0,"MALAPROP, MRS.","LEARN WEED NAMES"
67,10,1,1,1.728,0.229,-1.523,-0.728,0.374,-1.57,1.943,-1.421,-1.57,0.374,0.208,2,1,1,"MALAPROP, MRS.","LISTEN TO BIRD SING"
67,11,2,2,1.567,0.281,0.817,0.433,0.374,-1.372,1.746,-0.537,1.135,-2.133,0.169,2,1,2,"MALAPROP, MRS.","FIND WHERE ANIMAL LIVES"
67,12,1,1,1.819,0.148,-2.131,-0.819,0.374,-1.139,1.513,-1.712,-2.238,1.472,0.082,2,1,1,"MALAPROP, MRS.","GO TO MUSEUM"
67,13,2,2,1.73,0.322,0.475,0.27,0.374,-0.896,1.27,-0.232,0.437,-0.96,0.606,2,1,2,"MALAPROP, MRS.","GROW GARDEN"
67,14,1,1,1.034,0.422,-0.052,-0.034,0.374,0.294,0.08,-0.55,0.294,0.374,0.422,1,1,1,"MALAPROP, MRS.","LOOK AT PICTURES OF PLANTS"
67,15,2,2,1.421,0.398,0.918,0.579,0.374,-0.559,0.933,-0.697,1.448,-1.633,0.384,2,1,2,"MALAPROP, MRS.","READ ANIMAL STORIES"
67,16,1,1,0.966,0.358,0.057,0.034,0.374,0.468,-0.095,-0.445,0.468,0.374,0.357,1,1,1,"MALAPROP, MRS.","MAKE A MAP"
67,17,2,2,1.147,0.443,1.281,0.853,0.374,0.045,0.328,-1.183,2.142,-1.723,0.437,1,1,2,"MALAPROP, MRS.","WATCH WHAT ANIMALS EAT"
67,18,2,2,1.952,0.055,0.202,0.048,0.374,-2.256,2.63,-0.044,-0.979,-0.904,0.103,2,1,2,"MALAPROP, MRS.","GO ON PICNIC"
67,19,2,2,1.895,0.105,0.323,0.105,0.374,-2.161,2.534,-0.104,-0.502,-1.285,0.133,2,1,2,"MALAPROP, MRS.","GO TO ZOO"
67,20,1,1,0.448,0.323,0.971,0.552,0.374,1.747,-1.373,-0.987,1.747,0.374,0.278,0,1,1,"MALAPROP, MRS.","WATCH BUGS"
67,21,2,2,1.566,0.364,0.718,0.434,0.374,-0.804,1.178,-0.469,0.997,-1.428,0.412,2,1,2,"MALAPROP, MRS.","WATCH BIRD MAKE NEST"
67,22,1,1,1.181,0.463,-0.266,-0.181,0.374,-0.009,0.383,-0.685,-0.009,0.374,0.459,1,1,1,"MALAPROP, MRS.","FIND OUT WHAT ANIMALS EAT"
67,23,0,0,0.305,0.275,-0.583,-0.305,0.374,1.947,-1.573,-0.32,0.154,2.166,0.32,0,1,0,"MALAPROP, MRS.","WATCH A RAT"
67,24,1,1,1.36,0.47,-0.525,-0.36,0.374,-0.32,0.694,-0.915,-0.32,0.374,0.497,2,1,1,"MALAPROP, MRS.","FIND OUT WHAT FLOWERS LIVE ON"
67,25,2,2,0.977,0.471,1.49,1.023,0.374,0.421,-0.048,-1.495,2.457,-1.662,0.471,1,1,2,"MALAPROP, MRS.","TALK W/FRIENDS ABOUT PLANTS"
68,1,1,1,1.033,0.279,-0.062,-0.033,-0.774,-0.892,0.117,-0.329,-0.892,-0.774,0.278,1,1,1,"BOND, JAMES","WATCH BIRDS"
68,2,2,2,0.902,0.592,1.427,1.098,-0.774,-0.611,-0.164,-1.379,1.065,-2.45,0.597,1,1,2,"BOND, JAMES","READ BOOKS ON ANIMALS"
68,3,0,0,0.6,0.351,-1.014,-0.6,-0.774,0.279,-1.053,-0.788,-2.02,1.524,0.284,1,1,0,"BOND, JAMES","READ BOOKS ON PLANTS"
68,4,0,0,0.227,0.185,-0.529,-0.227,-0.774,1.802,-2.576,-0.252,-0.656,1.684,0.124,0,1,0,"BOND, JAMES","WATCH GRASS CHANGE"
68,5,0,0,0.086,0.083,-0.297,-0.086,-0.774,2.189,-2.963,-0.087,0.357,1.057,0.089,0,1,0,"BOND, JAMES","FIND BOTTLES AND CANS"
68,6,1,1,0.635,0.364,0.605,0.365,-0.774,0.164,-0.938,-0.687,0.164,-0.774,0.308,1,1,1,"BOND, JAMES","LOOK UP STRANGE ANIMAL OR PLANT"
68,7,0,0,0.318,0.258,-0.626,-0.318,-0.774,0.994,-1.768,-0.353,-1.063,1.282,0.231,0,1,0,"BOND, JAMES","WATCH ANIMAL MOVE"
68,8,1,1,0.224,0.186,1.797,0.776,-0.774,1.641,-2.415,-1.553,1.641,-0.774,0.141,0,1,1,"BOND, JAMES","LOOK IN SIDEWALK CRACKS"
68,9,0,0,0.39,0.321,-0.688,-0.39,-0.774,0.6,-1.374,-0.428,-1.293,1.118,0.338,0,1,0,"BOND, JAMES","LEARN WEED NAMES"
68,10,2,2,1.357,0.413,1.001,0.643,-0.774,-1.57,0.795,-0.801,0.473,-2.817,0.394,1,1,2,"BOND, JAMES","LISTEN TO BIRD SING"
68,11,1,1,1.202,0.337,-0.349,-0.202,-0.774,-1.372,0.598,-0.475,-1.372,-0.774,0.302,1,1,1,"BOND, JAMES","FIND WHERE ANIMAL LIVES"
68,12,2,2,1.59,0.242,0.833,0.41,-0.774,-1.139,0.365,-0.527,-0.041,-1.873,0.066,2,1,2,"BOND, JAMES","GO TO MUSEUM"
68,13,0,0,1.092,0.748,-1.262,-1.092,-0.774,-0.896,0.122,-1.102,-2.229,0.559,0.761,2,1,0,"BOND, JAMES","GROW GARDEN"
68,14,1,1,0.571,0.36,0.715,0.429,-0.774,0.294,-1.068,-0.784,0.294,-0.774,0.306,0,1,1,"BOND, JAMES","LOOK AT PICTURES OF PLANTS"
68,15,2,2,0.897,0.475,1.6,1.103,-0.774,-0.559,-0.215,-1.653,1.448,-2.781,0.474,1,1,2,"BOND, JAMES","READ ANIMAL STORIES"
68,16,0,0,0.567,0.324,-0.996,-0.567,-0.774,0.468,-1.243,-0.75,-1.962,1.656,0.232,1,1,0,"BOND, JAMES","MAKE A MAP"
68,17,0,0,0.644,0.401,-1.017,-0.644,-0.774,0.045,-0.82,-0.817,-2.051,1.322,0.374,1,1,0,"BOND, JAMES","WATCH WHAT ANIMALS EAT"
68,18,2,2,1.807,0.244,0.391,0.193,-0.774,-2.256,1.482,-0.162,-0.979,-2.052,0.514,2,1,2,"BOND, JAMES","GO ON PICNIC"
68,19,2,2,1.675,0.309,0.584,0.325,-0.774,-2.161,1.386,-0.329,-0.502,-2.433,0.411,2,1,2,"BOND, JAMES","GO TO ZOO"
68,20,0,0,0.177,0.156,-0.447,-0.177,-0.774,1.747,-2.521,-0.188,-0.373,1.345,0.136,0,1,0,"BOND, JAMES","WATCH BUGS"
68,21,0,0,1.016,0.55,-1.37,-1.016,-0.774,-0.804,0.03,-1.32,-2.605,1.027,0.55,1,1,0,"BOND, JAMES","WATCH BIRD MAKE NEST"
68,22,1,1,0.649,0.422,0.54,0.351,-0.774,-0.009,-0.765,-0.787,-0.009,-0.774,0.409,1,1,1,"BOND, JAMES","FIND OUT WHAT ANIMALS EAT"
68,23,0,0,0.103,0.1,-0.326,-0.103,-0.774,1.947,-2.721,-0.105,0.154,1.018,0.112,0,1,0,"BOND, JAMES","WATCH A RAT"
68,24,1,1,0.758,0.511,0.339,0.242,-0.774,-0.32,-0.454,-0.842,-0.32,-0.774,0.525,1,1,1,"BOND, JAMES","FIND OUT WHAT FLOWERS LIVE ON"
68,25,0,0,0.487,0.353,-0.82,-0.487,-0.774,0.421,-1.196,-0.572,-1.614,1.261,0.329,0,1,0,"BOND, JAMES","TALK W/FRIENDS ABOUT PLANTS"
69,1,1,1,1.504,0.281,-0.951,-0.504,0.863,-0.892,1.755,-0.766,-0.892,0.863,0.141,2,1,1,"BLOFELD, VILLAIN","WATCH BIRDS"
69,2,2,2,1.697,0.288,0.565,0.303,0.863,-0.611,1.474,-0.308,1.065,-0.812,0.379,2,1,2,"BLOFELD, VILLAIN","READ BOOKS ON ANIMALS"
69,3,1,1,1.228,0.381,-0.369,-0.228,0.863,0.279,0.585,-0.567,0.279,0.863,0.352,1,1,1,"BLOFELD, VILLAIN","READ BOOKS ON PLANTS"
69,4,0,0,0.674,0.337,-1.16,-0.674,0.863,1.802,-0.939,-0.955,-0.656,3.321,0.268,1,1,0,"BLOFELD, VILLAIN","WATCH GRASS CHANGE"
69,5,0,0,0.39,0.331,-0.679,-0.39,0.863,2.189,-1.325,-0.422,0.357,2.695,0.367,0,1,0,"BLOFELD, VILLAIN","FIND BOTTLES AND CANS"
69,6,1,1,1.276,0.381,-0.447,-0.276,0.863,0.164,0.7,-0.61,0.164,0.863,0.344,1,1,1,"BLOFELD, VILLAIN","LOOK UP STRANGE ANIMAL OR PLANT"
69,7,0,0,0.939,0.463,-1.381,-0.939,0.863,0.994,-0.131,-1.334,-1.063,2.92,0.462,1,1,0,"BLOFELD, VILLAIN","WATCH ANIMAL MOVE"
